
null,F1,6160.0

null,F1,1817.0

null,F1,4139.0

null,F1,1275.0

null,F1,2028.0

null,F2,1388.0

null,F1,572.0

null,F1,3383.0

null,F1,2164.0

null,F1,2438.0

null,F1,8960.0

null,F1,6378.0

null,F2,8144.0

null,F1,1967.0

null,F2,6746.0

null,F1,1572.0

null,F1,6534.0

null,F2,2820.0

null,F2,5280.0

null,F1,6974.0

null,F1,8689.0

null,F2,8594.0

null,F1,6715.0

null,F2,230.0

null,F1,5421.0

null,F2,3282.0

null,F1,6071.0

null,F2,5626.0

null,F2,4026.0

null,F2,8598.0

null,F2,6568.0

null,F1,4171.0

null,F2,8292.0

null,F2,45.0

null,F1,1492.0

null,F1,5669.0

null,F2,363.0

null,F1,1668.0

null,F1,4953.0

null,F2,948.0

null,F1,6983.0

null,F1,7780.0

null,F1,8547.0

null,F1,6141.0

null,F1,6445.0

null,F1,7343.0

null,F1,5809.0

null,F2,6204.0

null,F2,7688.0

null,F2,6618.0

null,F1,709.0

null,F1,3317.0

null,F1,2961.0

null,F2,3833.0

null,F1,3358.0

null,F1,8547.0

null,F2,4791.0

null,F2,5026.0

null,F2,5878.0

null,F1,5050.0

null,F2,568.0

null,F1,6148.0

null,F2,6417.0

null,F1,7891.0

null,F2,7739.0

null,F1,6628.0

null,F2,3687.0

null,F1,2306.0

null,F2,4482.0

null,F1,7446.0

null,F2,5244.0

null,F1,6373.0

null,F1,4970.0

null,F1,1615.0

null,F1,2067.0

null,F2,3186.0

null,F1,7413.0

null,F1,4249.0

null,F1,7208.0

null,F2,5489.0

null,F2,3682.0

null,F1,4645.0

null,F2,148.0

null,F1,2499.0

null,F2,2626.0

null,F1,6682.0

null,F2,1332.0

null,F1,4785.0

null,F2,3514.0

null,F1,281.0

null,F2,6532.0

null,F2,5322.0

null,F2,4118.0

null,F2,3659.0

null,F1,6655.0

null,F2,2982.0

null,F1,683.0

null,F1,2353.0

null,F1,4071.0

null,F1,2189.0

null,F2,1405.0

null,F1,658.0

null,F2,6249.0

null,F1,5436.0

null,F2,4431.0

null,F2,465.0

null,F2,6423.0

null,F1,7349.0

null,F2,6004.0

null,F2,2319.0

null,F1,6005.0

null,F1,6932.0

null,F1,4460.0

null,F1,6768.0

null,F2,3130.0

null,F1,5242.0

null,F2,8574.0

null,F2,3545.0

null,F1,7764.0

null,F2,1929.0

null,F2,1464.0

null,F1,5918.0

null,F2,2164.0

null,F2,4064.0

null,F2,1817.0

null,F1,658.0

null,F1,2430.0

null,F1,8133.0

null,F1,7479.0

null,F1,5648.0

null,F1,7295.0

null,F2,7315.0

null,F1,6221.0

null,F1,164.0

null,F1,7850.0

null,F2,6652.0

null,F1,7837.0

null,F2,3432.0

null,F2,6646.0

null,F2,1926.0

null,F1,2967.0

null,F2,7691.0

null,F1,7174.0

null,F2,7433.0

null,F2,3713.0

null,F2,3783.0

null,F2,2254.0

null,F2,8488.0

null,F1,98.0

null,F2,2483.0

null,F1,8145.0

null,F1,1029.0

null,F1,2884.0

null,F2,7906.0

null,F2,8234.0

null,F1,3650.0

null,F1,8487.0

null,F2,4794.0

null,F2,2868.0

null,F2,3424.0

null,F2,3278.0

null,F2,5851.0

null,F2,8544.0

null,F1,7628.0

null,F1,6228.0

null,F2,1890.0

null,F1,7051.0

null,F2,8794.0

null,F2,1403.0

null,F2,1617.0

null,F1,3580.0

null,F2,2731.0

null,F2,8520.0

null,F1,119.0

null,F2,771.0

null,F2,3131.0

null,F1,2631.0

null,F2,8814.0

null,F1,8053.0

null,F2,2092.0

null,F2,1378.0

null,F1,5971.0

null,F2,2723.0

null,F1,8455.0

null,F1,1028.0

null,F2,5514.0

null,F1,6792.0

null,F1,5180.0

null,F2,3864.0

null,F2,8273.0

null,F2,7725.0

null,F1,5191.0

null,F1,7544.0

null,F1,8021.0

null,F1,7798.0

null,F2,322.0

null,F2,2062.0

null,F1,5382.0

null,F2,183.0

null,F2,8201.0

null,F2,485.0

null,F2,1925.0

null,F2,3402.0

null,F2,6689.0

null,F1,1155.0

null,F1,2359.0

null,F1,7341.0

null,F2,8289.0

null,F2,1700.0

null,F1,3623.0

null,F1,3836.0

null,F1,6829.0

null,F1,2554.0

null,F1,3399.0

null,F1,7957.0

null,F1,6772.0

null,F1,8663.0

null,F1,118.0

null,F1,1561.0

null,F2,8718.0

null,F1,3232.0

null,F1,6053.0

null,F2,5849.0

null,F2,6145.0

null,F1,4013.0

null,F1,1033.0

null,F1,5189.0

null,F1,4326.0

null,F1,4948.0

null,F2,4877.0

null,F2,8189.0

null,F1,5157.0

null,F1,2544.0

null,F1,6107.0

null,F1,6474.0

null,F1,214.0

null,F2,1530.0

null,F2,1232.0

null,F1,3531.0

null,F1,1294.0

null,F2,4074.0

null,F2,3958.0

null,F2,364.0

null,F2,4827.0

null,F1,3952.0

null,F1,1381.0

null,F2,7095.0

null,F2,5255.0

null,F1,8424.0

null,F1,8606.0

null,F1,7316.0

null,F1,8323.0

null,F1,2229.0

null,F2,4300.0

null,F2,2370.0

null,F1,8896.0

null,F2,7927.0

null,F2,2958.0

null,F2,1050.0

null,F1,5209.0

null,F1,4198.0

null,F1,5243.0

null,F2,4541.0

null,F1,1181.0

null,F1,5167.0

null,F1,692.0

null,F1,1581.0

null,F1,3132.0

null,F1,4262.0

null,F1,2555.0

null,F2,2452.0

null,F1,1888.0

null,F1,4982.0

null,F2,5489.0

null,F2,7670.0

null,F2,1354.0

null,F1,6147.0

null,F1,1927.0

null,F2,2237.0

null,F1,7061.0

null,F1,8856.0

null,F1,6702.0

null,F2,289.0

null,F2,5137.0

null,F1,4323.0

null,F2,2107.0

null,F1,729.0

null,F1,2772.0

null,F2,1009.0

null,F1,528.0

null,F1,41.0

null,F1,3810.0

null,F1,590.0

null,F2,1640.0

null,F2,4234.0

null,F2,6233.0

null,F2,155.0

null,F1,6794.0

null,F1,3602.0

null,F1,4786.0

null,F1,8461.0

null,F2,5521.0

null,F1,5093.0

null,F1,5928.0

null,F2,6043.0

null,F1,6100.0

null,F1,717.0

null,F2,5535.0

null,F1,8351.0

null,F2,2334.0

null,F2,5296.0

null,F1,7896.0

null,F2,5226.0

null,F2,5493.0

null,F2,7437.0

null,F2,6222.0

null,F2,397.0

null,F1,5164.0

null,F1,1413.0

null,F2,3624.0

null,F1,3122.0

null,F2,6929.0

null,F2,2515.0

null,F2,4267.0

null,F1,864.0

null,F1,2787.0

null,F2,8371.0

null,F2,1302.0

null,F2,1690.0

null,F1,1508.0

null,F1,1471.0

null,F2,6271.0

null,F2,1586.0

null,F2,3258.0

null,F1,3127.0

null,F2,215.0

null,F2,1902.0

null,F2,6732.0

null,F1,5544.0

null,F1,8286.0

null,F1,1037.0

null,F1,1073.0

null,F2,6451.0

null,F1,2843.0

null,F2,3801.0

null,F2,835.0

null,F2,3060.0

null,F2,7398.0

null,F1,4425.0

null,F1,8533.0

null,F1,7958.0

null,F1,1506.0

null,F1,4282.0

null,F2,2062.0

null,F2,5957.0

null,F2,8574.0

null,F2,461.0

null,F1,3452.0

null,F1,6646.0

null,F2,5593.0

null,F1,6794.0

null,F2,4094.0

null,F2,6935.0

null,F2,2194.0

null,F1,7227.0

null,F2,8491.0

null,F2,533.0

null,F2,2620.0

null,F2,8007.0

null,F1,1815.0

null,F1,7502.0

null,F2,412.0

null,F1,6065.0

null,F1,6827.0

null,F1,5939.0

null,F1,4622.0

null,F1,1642.0

null,F1,6106.0

null,F2,3905.0

null,F2,3795.0

null,F1,7715.0

null,F1,6731.0

null,F1,7882.0

null,F2,5358.0

null,F1,1720.0

null,F1,465.0

null,F2,8750.0

null,F2,5352.0

null,F1,8663.0

null,F2,6588.0

null,F2,6563.0

null,F1,1040.0

null,F1,3573.0

null,F1,7218.0

null,F2,8475.0

null,F1,6239.0

null,F1,3281.0

null,F2,7665.0

null,F2,5830.0

null,F1,5470.0

null,F1,8850.0

null,F1,1571.0

null,F1,5418.0

null,F2,5462.0

null,F1,2787.0

null,F2,8.0

null,F1,167.0

null,F1,2688.0

null,F1,7930.0

null,F1,7495.0

null,F2,197.0

null,F1,6733.0

null,F2,8713.0

null,F1,8109.0

null,F1,1996.0

null,F1,6723.0

null,F2,7044.0

null,F1,1870.0

null,F2,8822.0

null,F1,2919.0

null,F2,1939.0

null,F2,7316.0

null,F1,2526.0

null,F2,5657.0

null,F1,1686.0

null,F1,5761.0

null,F1,7540.0

null,F1,3388.0

null,F1,7184.0

null,F2,8247.0

null,F2,2442.0

null,F1,3929.0

null,F1,8265.0

null,F1,6221.0

null,F1,2779.0

null,F2,8347.0

null,F2,1226.0

null,F1,7949.0

null,F2,919.0

null,F1,4376.0

null,F2,4552.0

null,F1,1262.0

null,F2,8319.0

null,F1,2337.0

null,F1,4311.0

null,F2,7123.0

null,F1,2338.0

null,F1,5337.0

null,F2,1956.0

null,F2,4006.0

null,F2,2230.0

null,F2,1203.0

null,F2,2938.0

null,F2,5642.0

null,F1,7610.0

null,F1,7566.0

null,F1,1935.0

null,F2,7422.0

null,F1,1173.0

null,F2,2284.0

null,F1,711.0

null,F2,2349.0

null,F2,6035.0

null,F1,1252.0

null,F1,8065.0

null,F2,5836.0

null,F2,4546.0

null,F2,6952.0

null,F1,3781.0

null,F1,1790.0

null,F1,5255.0

null,F1,1509.0

null,F1,5760.0

null,F1,1000.0

null,F2,75.0

null,F1,8730.0

null,F2,6592.0

null,F2,1855.0

null,F1,1441.0

null,F1,5572.0

null,F1,487.0

null,F2,6652.0

null,F1,5359.0

null,F2,5112.0

null,F2,8716.0

null,F2,8864.0

null,F2,350.0

null,F2,6185.0

null,F2,986.0

null,F2,4109.0

null,F1,3795.0

null,F1,7396.0

null,F1,277.0

null,F2,3711.0

null,F1,4258.0

null,F1,3998.0

null,F1,8398.0

null,F2,6201.0

null,F2,4981.0

null,F2,4067.0

null,F2,3347.0

null,F2,2212.0

null,F2,2691.0

null,F2,2314.0

null,F1,7861.0

null,F1,6459.0

null,F2,4622.0

null,F2,2560.0

null,F1,8973.0

null,F1,5536.0

null,F1,7867.0

null,F2,8817.0

null,F2,1745.0

null,F2,1323.0

null,F2,5925.0

null,F1,7921.0

null,F2,1148.0

null,F2,7403.0

null,F2,1203.0

null,F1,4865.0

null,F2,7830.0

null,F1,573.0

null,F1,2846.0

null,F2,371.0

null,F2,8097.0

null,F2,4739.0

null,F1,7626.0

null,F1,1278.0

null,F2,976.0

null,F1,1267.0

null,F2,8589.0

null,F2,7589.0

null,F1,5018.0

null,F2,2319.0

null,F2,1343.0

null,F1,627.0

null,F1,1337.0

null,F2,1386.0

null,F1,6255.0

null,F1,7760.0

null,F2,3297.0

null,F1,6544.0

null,F1,3837.0

null,F2,5737.0

null,F2,2880.0

null,F1,8577.0

null,F1,5585.0

null,F1,4748.0

null,F2,1911.0

null,F2,5321.0

null,F2,7604.0

null,F2,8693.0

null,F2,986.0

null,F2,3320.0

null,F2,7272.0

null,F2,5094.0

null,F2,2101.0

null,F1,728.0

null,F1,3530.0

null,F1,3031.0

null,F1,6248.0

null,F1,7030.0

null,F1,6534.0

null,F2,8644.0

null,F2,538.0

null,F1,8994.0

null,F1,7515.0

null,F2,674.0

null,F2,1918.0

null,F2,7762.0

null,F1,2494.0

null,F2,7820.0

null,F1,7640.0

null,F1,3293.0

null,F1,892.0

null,F2,8519.0

null,F2,2939.0

null,F2,8222.0

null,F1,3261.0

null,F1,3413.0

null,F2,4689.0

null,F1,1471.0

null,F2,3472.0

null,F1,2297.0

null,F2,7134.0

null,F1,6848.0

null,F2,1809.0

null,F2,3533.0

null,F1,1139.0

null,F1,8263.0

null,F1,3265.0

null,F2,6587.0

null,F2,1570.0

null,F2,5469.0

null,F2,7145.0

null,F1,6345.0

null,F2,6483.0

null,F2,2048.0

null,F2,8711.0

null,F1,437.0

null,F2,8089.0

null,F1,300.0

null,F1,5553.0

null,F1,8505.0

null,F2,793.0

null,F2,1363.0

null,F1,6061.0

null,F1,3253.0

null,F2,4628.0

null,F2,2894.0

null,F1,6439.0

null,F1,1404.0

null,F2,8391.0

null,F2,744.0

null,F2,7016.0

null,F2,4842.0

null,F2,8027.0

null,F2,355.0

null,F2,4271.0

null,F2,8188.0

null,F2,8535.0

null,F2,4759.0

null,F2,4255.0

null,F1,8318.0

null,F1,16.0

null,F1,2248.0

null,F2,1081.0

null,F2,8966.0

null,F1,4177.0

null,F1,2699.0

null,F2,2149.0

null,F2,1101.0

null,F2,1623.0

null,F2,8754.0

null,F2,5878.0

null,F2,4367.0

null,F1,6751.0

null,F1,4027.0

null,F2,1268.0

null,F1,8675.0

null,F2,1418.0

null,F2,794.0

null,F1,618.0

null,F1,4881.0

null,F2,2729.0

null,F1,3744.0

null,F2,3084.0

null,F1,192.0

null,F1,4884.0

null,F2,152.0

null,F1,5878.0

null,F1,1068.0

null,F2,3989.0

null,F2,1599.0

null,F2,4098.0

null,F2,6361.0

null,F1,7382.0

null,F1,1874.0

null,F1,20.0

null,F2,2802.0

null,F1,2559.0

null,F1,2056.0

null,F2,7431.0

null,F2,5547.0

null,F1,4289.0

null,F2,776.0

null,F1,1979.0

null,F2,1504.0

null,F2,3144.0

null,F1,6232.0

null,F2,1872.0

null,F1,4331.0

null,F1,8524.0

null,F1,4038.0

null,F1,3833.0

null,F2,1389.0

null,F2,1470.0

null,F1,7898.0

null,F2,6945.0

null,F1,3230.0

null,F2,5282.0

null,F1,6377.0

null,F1,5945.0

null,F1,1342.0

null,F1,6610.0

null,F2,7009.0

null,F1,8803.0

null,F1,3095.0

null,F1,5579.0

null,F2,3361.0

null,F2,114.0

null,F2,2783.0

null,F1,2653.0

null,F1,8124.0

null,F2,7228.0

null,F2,5322.0

null,F1,4979.0

null,F1,803.0

null,F1,6514.0

null,F1,6327.0

null,F2,8124.0

null,F2,6441.0

null,F1,5363.0

null,F2,7565.0

null,F2,3706.0

null,F2,4671.0

null,F1,4833.0

null,F2,7976.0

null,F2,5567.0

null,F1,5067.0

null,F1,8871.0

null,F1,3794.0

null,F2,223.0

null,F2,1537.0

null,F2,7970.0

null,F1,90.0

null,F2,1017.0

null,F1,494.0

null,F1,6738.0

null,F2,3235.0

null,F1,1896.0

null,F2,1258.0

null,F2,1713.0

null,F1,2918.0

null,F2,8056.0

null,F2,4945.0

null,F1,7175.0

null,F1,3161.0

null,F1,1734.0

null,F1,5193.0

null,F1,291.0

null,F2,1164.0

null,F2,6671.0

null,F1,236.0

null,F1,5406.0

null,F2,3050.0

null,F1,1382.0

null,F2,1928.0

null,F2,6346.0

null,F1,4211.0

null,F1,4493.0

null,F2,268.0

null,F2,3136.0

null,F1,1314.0

null,F1,2219.0

null,F1,5708.0

null,F1,1175.0

null,F1,6285.0

null,F2,3065.0

null,F1,1065.0

null,F2,8393.0

null,F1,7238.0

null,F2,2576.0

null,F1,5228.0

null,F1,6246.0

null,F1,4304.0

null,F1,2596.0

null,F1,736.0

null,F1,8505.0

null,F2,7565.0

null,F2,3269.0

null,F1,6704.0

null,F1,1372.0

null,F1,2986.0

null,F2,4498.0

null,F2,6110.0

null,F2,740.0

null,F1,3450.0

null,F2,3660.0

null,F2,1772.0

null,F1,6217.0

null,F2,5282.0

null,F2,988.0

null,F2,2811.0

null,F1,7515.0

null,F2,3325.0

null,F1,4306.0

null,F2,4390.0

null,F1,7415.0

null,F2,4710.0

null,F1,1147.0

null,F1,5396.0

null,F2,7227.0

null,F2,4080.0

null,F2,2064.0

null,F1,2762.0

null,F2,1840.0

null,F2,5128.0

null,F1,3336.0

null,F1,5170.0

null,F1,6765.0

null,F1,8204.0

null,F1,3920.0

null,F1,6904.0

null,F1,4256.0

null,F2,5701.0

null,F1,222.0

null,F1,5853.0

null,F1,3909.0

null,F1,1960.0

null,F2,2586.0

null,F2,2682.0

null,F2,50.0

null,F1,1715.0

null,F2,4398.0

null,F1,2493.0

null,F2,958.0

null,F2,3315.0

null,F1,641.0

null,F2,6401.0

null,F2,3035.0

null,F1,1257.0

null,F1,7053.0

null,F1,3720.0

null,F1,6803.0

null,F2,1406.0

null,F2,1810.0

null,F1,865.0

null,F2,706.0

null,F2,7938.0

null,F1,8361.0

null,F2,3836.0

null,F2,4254.0

null,F2,2271.0

null,F1,208.0

null,F2,346.0

null,F2,8496.0

null,F2,4179.0

null,F1,5280.0

null,F1,8632.0

null,F2,3882.0

null,F2,3992.0

null,F1,4860.0

null,F2,281.0

null,F2,6992.0

null,F1,7007.0

null,F2,7858.0

null,F2,2540.0

null,F2,7719.0

null,F2,316.0

null,F2,2787.0

null,F2,1056.0

null,F1,7212.0

null,F1,5998.0

null,F2,6750.0

null,F2,4653.0

null,F2,5227.0

null,F1,5013.0

null,F1,4856.0

null,F1,4925.0

null,F2,5491.0

null,F1,397.0

null,F1,1133.0

null,F2,3231.0

null,F1,2234.0

null,F2,1989.0

null,F1,2963.0

null,F2,5363.0

null,F1,5517.0

null,F1,778.0

null,F2,7127.0

null,F2,827.0

null,F1,1278.0

null,F1,8470.0

null,F2,1209.0

null,F1,3510.0

null,F2,8305.0

null,F1,3533.0

null,F1,3083.0

null,F2,5904.0

null,F2,8625.0

null,F1,8504.0

null,F1,7922.0

null,F1,6706.0

null,F2,3203.0

null,F2,2893.0

null,F1,2513.0

null,F1,844.0

null,F1,5242.0

null,F2,4781.0

null,F2,6346.0

null,F2,1048.0

null,F2,5384.0

null,F1,2826.0

null,F1,4505.0

null,F1,7623.0

null,F1,2552.0

null,F2,5107.0

null,F2,8772.0

null,F1,247.0

null,F2,7973.0

null,F2,3946.0

null,F2,3079.0

null,F2,568.0

null,F1,3103.0

null,F2,8369.0

null,F1,4483.0

null,F2,8997.0

null,F2,4505.0

null,F1,7015.0

null,F2,5899.0

null,F1,6394.0

null,F2,4971.0

null,F2,5237.0

null,F1,8153.0

null,F1,149.0

null,F1,5056.0

null,F2,7943.0

null,F2,2239.0

null,F1,326.0

null,F1,4308.0

null,F1,3197.0

null,F1,8096.0

null,F1,2949.0

null,F1,8249.0

null,F2,2485.0

null,F2,72.0

null,F2,1494.0

null,F2,416.0

null,F2,2538.0

null,F2,798.0

null,F1,3991.0

null,F2,6317.0

null,F2,4206.0

null,F2,5294.0

null,F1,2634.0

null,F1,1066.0

null,F1,8006.0

null,F2,5219.0

null,F1,1650.0

null,F1,7395.0

null,F2,1679.0

null,F1,3269.0

null,F1,7297.0

null,F2,7933.0

null,F1,2147.0

null,F1,5189.0

null,F2,3705.0

null,F2,31.0

null,F2,2715.0

null,F1,8808.0

null,F1,4243.0

null,F1,192.0

null,F2,8889.0

null,F1,6707.0

null,F1,1300.0

null,F1,654.0

null,F2,1624.0

null,F1,4131.0

null,F2,6044.0

null,F2,4236.0

null,F2,5210.0

null,F2,7295.0

null,F2,6669.0

null,F2,5622.0

null,F2,5777.0

null,F2,6944.0

null,F1,4433.0

null,F2,4462.0

null,F2,8704.0

null,F1,1119.0

null,F2,60.0

null,F1,49.0

null,F1,5003.0

null,F1,407.0

null,F2,2188.0

null,F1,8699.0

null,F1,4716.0

null,F2,5841.0

null,F1,1737.0

null,F2,6065.0

null,F2,8090.0

null,F2,6490.0

null,F2,2138.0

null,F2,8294.0

null,F1,4975.0

null,F2,8809.0

null,F1,2357.0

null,F2,5835.0

null,F1,6423.0

null,F2,8211.0

null,F2,5248.0

null,F2,721.0

null,F2,1645.0

null,F1,8381.0

null,F2,4547.0

null,F2,244.0

null,F2,8701.0

null,F2,6149.0

null,F1,97.0

null,F2,979.0

null,F1,7218.0

null,F1,8072.0

null,F1,7398.0

null,F1,2139.0

null,F1,4185.0

null,F1,2149.0

null,F1,5719.0

null,F2,362.0

null,F1,2477.0

null,F1,217.0

null,F2,6701.0

null,F2,2828.0

null,F1,3058.0

null,F2,3371.0

null,F1,295.0

null,F1,2745.0

null,F2,6086.0

null,F2,7291.0

null,F1,4136.0

null,F1,277.0

null,F2,3078.0

null,F1,2791.0

null,F1,8880.0

null,F1,3196.0

null,F1,2232.0

null,F2,5807.0

null,F2,8007.0

null,F1,1756.0

null,F2,5920.0

null,F2,3462.0

null,F2,586.0

null,F1,3133.0

null,F2,7222.0

null,F2,8589.0

null,F1,793.0

null,F1,2015.0

null,F1,785.0

null,F2,6182.0

null,F1,6476.0

null,F2,8385.0

null,F1,6064.0

null,F2,266.0

null,F1,6795.0

null,F1,3045.0

null,F1,2306.0

null,F1,5116.0

null,F1,7620.0

null,F2,2589.0

null,F2,8756.0

null,F1,4920.0

null,F2,2511.0

null,F2,8244.0

null,F1,1473.0

null,F2,5564.0

null,F2,5876.0

null,F1,1626.0

null,F2,7782.0

null,F2,8157.0

null,F2,8359.0

null,F1,7482.0

null,F1,4034.0

null,F2,6330.0

null,F2,3841.0

null,F1,2461.0

null,F1,6950.0

null,F2,5180.0

null,F2,6344.0

null,F1,3716.0

null,F1,8325.0

null,F2,5959.0

null,F1,6968.0

null,F2,5221.0

null,F2,332.0

null,F2,8370.0

null,F2,8966.0

null,F1,3291.0

null,F1,7498.0

null,F1,5248.0

null,F1,6381.0

null,F2,803.0

null,F2,7883.0

null,F2,7196.0

null,F2,2317.0

null,F1,6748.0

null,F2,2431.0

null,F2,3296.0

null,F2,2233.0

null,F1,3792.0

null,F1,1743.0

null,F2,7822.0

null,F2,3799.0

null,F2,228.0

null,F2,6960.0

null,F2,4959.0

null,F2,1830.0

null,F1,3976.0

null,F2,2981.0

null,F2,5272.0

null,F1,6293.0

null,F1,4396.0

null,F1,3499.0

null,F1,2742.0

null,F2,2162.0

null,F1,2752.0

null,F1,3310.0

null,F1,7096.0

null,F1,253.0

null,F2,8034.0

null,F2,7299.0

null,F1,1638.0

null,F1,5967.0

null,F2,2953.0

null,F2,7575.0

null,F1,5398.0

null,F1,5463.0

null,F1,335.0

null,F2,7866.0

null,F1,769.0

null,F1,2647.0

null,F1,5795.0

null,F2,1459.0

null,F1,4643.0

null,F2,5322.0

null,F1,5497.0

null,F1,3630.0

null,F1,6992.0

null,F2,2237.0

null,F1,7210.0

null,F1,7674.0

null,F2,1616.0

null,F1,4969.0

null,F2,7091.0

null,F1,810.0

null,F2,4684.0

null,F1,6183.0

null,F1,5166.0

null,F2,1478.0

null,F1,4952.0

null,F2,3933.0

null,F2,8620.0

null,F1,2858.0

null,F2,8070.0

null,F2,7600.0

null,F2,7770.0

null,F2,2214.0

null,F1,1871.0

null,F1,6946.0

null,F2,6216.0

null,F1,636.0

null,F2,3986.0

null,F1,347.0

null,F1,5851.0

null,F1,5410.0

null,F1,2775.0

null,F2,3593.0

null,F1,5522.0

null,F1,8075.0

null,F1,4233.0

null,F1,7853.0

null,F2,4256.0

null,F2,4749.0

null,F2,3529.0

null,F1,6680.0

null,F2,2055.0

null,F1,2911.0

null,F2,4295.0

null,F1,3980.0

null,F2,7160.0

null,F1,7841.0

null,F1,8219.0

null,F1,7711.0

null,F2,2128.0

null,F2,4464.0

null,F2,1281.0

null,F2,4119.0

null,F1,5754.0

null,F2,2507.0

null,F2,8367.0

null,F1,4474.0

null,F2,1325.0

null,F2,4543.0

null,F2,2536.0

null,F2,3935.0

null,F1,2313.0

null,F2,932.0

null,F1,8500.0

null,F2,1055.0

null,F1,2258.0

null,F1,2941.0

null,F2,8351.0

null,F1,8583.0

null,F2,827.0

null,F2,6160.0

null,F2,805.0

null,F2,3864.0

null,F2,7366.0

null,F1,4641.0

null,F1,8512.0

null,F2,1362.0

null,F1,2789.0

null,F1,2286.0

null,F1,1901.0

null,F2,678.0

null,F1,6164.0

null,F1,141.0

null,F2,8393.0

null,F1,1582.0

null,F2,8034.0

null,F1,7668.0

null,F1,3504.0

null,F1,7547.0

null,F2,5853.0

null,F1,7149.0

null,F1,3264.0

null,F2,1323.0

null,F1,6380.0

null,F2,1483.0

null,F1,4901.0

null,F1,135.0

null,F1,1436.0

null,F2,6371.0

null,F1,40.0

null,F2,8239.0

null,F2,2938.0

null,F1,293.0

null,F1,6796.0

null,F1,1587.0

null,F1,4880.0

null,F2,5283.0

null,F1,7588.0

null,F1,2130.0

null,F1,7812.0

null,F2,7859.0

null,F1,7915.0

null,F1,4467.0

null,F2,3620.0

null,F2,8990.0

null,F1,5630.0

null,F1,5807.0

null,F1,5113.0

null,F1,1515.0

null,F1,7689.0

null,F1,3330.0

null,F2,1384.0

null,F2,1347.0

null,F2,4717.0

null,F2,1554.0

null,F2,1365.0

null,F2,3838.0

null,F1,3199.0

null,F2,8440.0

null,F2,754.0

null,F2,3352.0

null,F2,4689.0

null,F2,5476.0

null,F2,157.0

null,F2,7732.0

null,F2,3887.0

null,F1,1868.0

null,F1,8436.0

null,F2,166.0

null,F2,2862.0

null,F2,6786.0

null,F1,1766.0

null,F1,3982.0

null,F2,5033.0

null,F2,8955.0

null,F1,6974.0

null,F1,5870.0

null,F2,6016.0

null,F2,6656.0

null,F2,4820.0

null,F2,2797.0

null,F1,6404.0

null,F2,2985.0

null,F1,6669.0

null,F1,5998.0

null,F1,7701.0

null,F1,4180.0

null,F1,1195.0

null,F2,7289.0

null,F1,1954.0

null,F1,8542.0

null,F2,8570.0

null,F2,869.0

null,F2,1759.0

null,F2,4363.0

null,F1,1789.0

null,F2,5201.0

null,F2,3201.0

null,F1,7602.0

null,F2,6147.0

null,F1,363.0

null,F1,2904.0

